leto,država,id,ime,p1,p2,p3,p4,p5,p6,vsota,nagrada
1964,Romania,9861,Tiberiu Spircu,unknown,unknown,unknown,unknown,unknown,unknown,30,Bronze medal
1964,Romania,9901,Eleodor Popescu,unknown,unknown,unknown,unknown,unknown,unknown,27,Bronze medal
1964,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,24,
1964,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,21,
1964,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,16,
1964,Poland,9894,Tadeusz Figiel,unknown,unknown,unknown,unknown,unknown,unknown,39,Gold medal
1964,Poland,9896,Marian Orłowski,unknown,unknown,unknown,unknown,unknown,unknown,31,Silver medal
1964,Poland,9897,Krzysztof Nowiński,unknown,unknown,unknown,unknown,unknown,unknown,30,Bronze medal
1964,Poland,9895,Woicheh Patkaniowski,unknown,unknown,unknown,unknown,unknown,unknown,30,Bronze medal
1964,Poland,9898,Zbigniew Słodkowski,unknown,unknown,unknown,unknown,unknown,unknown,28,Bronze medal
1964,Poland,15917,Henryk Hecht,unknown,unknown,unknown,unknown,unknown,unknown,26,
1964,Poland,9856,Bronisław Wajnryb,unknown,unknown,unknown,unknown,unknown,unknown,24,
1964,Poland,15916,Jerzy Gajewski,unknown,unknown,unknown,unknown,unknown,unknown,1,
1964,Bulgaria,9839,Vladimir Zaimov,7,7,6,0,4,6,30,Bronze medal
1964,Bulgaria,9880,Avram Eskenazi,7,7,0,6,4,6,30,Bronze medal
1964,Bulgaria,9840,Svetoslav Biltchev,1,7,6,0,7,6,27,Bronze medal
1964,Bulgaria,16154,Vladimir Popov,7,1,6,0,4,6,24,
1964,Bulgaria,9921,Iordan Tabov,1,0,6,6,4,6,23,
1964,Bulgaria,16155,Boris Pachev,2,7,6,0,2,6,23,
1964,Bulgaria,16157,Petr Pashkov,4,0,5,6,2,6,23,
1964,Bulgaria,16158,Dimitr Nichev,4,0,6,0,2,6,18,
1964,German Democratic Republic,9886,Wolfgang Klamt,unknown,unknown,unknown,unknown,unknown,unknown,31,Silver medal
1964,German Democratic Republic,9885,Manfred Brandt,unknown,unknown,unknown,unknown,unknown,unknown,29,Bronze medal
1964,German Democratic Republic,9887,Monika Titze,unknown,unknown,unknown,unknown,unknown,unknown,27,Bronze medal
1964,German Democratic Republic,12795,Manfred Krüppel,unknown,unknown,unknown,unknown,unknown,unknown,25,
1964,German Democratic Republic,12794,Jan Grabowski,unknown,unknown,unknown,unknown,unknown,unknown,25,
1964,German Democratic Republic,12796,Otto Trewendt,unknown,unknown,unknown,unknown,unknown,unknown,24,
1964,German Democratic Republic,12797,Ilona Zinke,unknown,unknown,unknown,unknown,unknown,unknown,20,
1964,German Democratic Republic,12793,Dietrich Freitag,unknown,unknown,unknown,unknown,unknown,unknown,15,
1964,Czechoslovakia,9882,Pavel Bureš,7,7,6,6,4,6,36,Silver medal
1964,Czechoslovakia,9884,Tamara Marcisová,7,7,6,6,4,6,36,Silver medal
1964,Czechoslovakia,9883,Miloslav Znojil,6,0,5,6,7,6,30,Bronze medal
1964,Czechoslovakia,9843,Jaroslav Zemánek,7,5,6,0,4,6,28,Bronze medal
1964,Czechoslovakia,,?,7,0,5,0,1,6,19,
1964,Czechoslovakia,,?,4,0,6,0,2,6,18,
1964,Czechoslovakia,,?,6,0,0,0,2,6,14,
1964,Czechoslovakia,,?,5,1,5,0,2,0,13,
1964,Mongolia,9893,Cevegmidin Mizhidorzh,unknown,unknown,unknown,unknown,unknown,unknown,27,Bronze medal
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,26,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,26,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,26,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,22,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,15,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,14,
1964,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,13,
1964,Yugoslavia,9919,Viktor Urumov,unknown,unknown,unknown,unknown,unknown,unknown,31,Silver medal
1964,Yugoslavia,9876,Stanko Vrščaj,unknown,unknown,unknown,unknown,unknown,unknown,29,Bronze medal
1964,Yugoslavia,9912,Josip Globevnik,unknown,unknown,unknown,unknown,unknown,unknown,24,
1964,Yugoslavia,9918,Smilka Zdravkovska,unknown,unknown,unknown,unknown,unknown,unknown,18,
1964,Yugoslavia,9916,Boško Jovanović,unknown,unknown,unknown,unknown,unknown,unknown,17,
1964,Yugoslavia,9915,Velimir Bole,unknown,unknown,unknown,unknown,unknown,unknown,16,
1964,Yugoslavia,9920,Bojan Popović,unknown,unknown,unknown,unknown,unknown,unknown,13,
1964,Yugoslavia,9914,Zoran Gonda,unknown,unknown,unknown,unknown,unknown,unknown,7,
1965,Union of Soviet Socialist Republics,9949,Pavel Bleher,4,6,8,6,7,9,40,Gold medal
1965,Union of Soviet Socialist Republics,9956,Andrei Zubkov,4,6,8,6,6,9,39,Gold medal
1965,Union of Soviet Socialist Republics,9955,Sergei Valander,4,5,8,6,7,9,39,Gold medal
1965,Union of Soviet Socialist Republics,9953,Nicolai Shirokov,2,6,8,6,7,9,38,Gold medal
1965,Union of Soviet Socialist Republics,9952,Anatoliy Pereseckiy,2,6,8,6,7,9,38,Gold medal
1965,Union of Soviet Socialist Republics,9950,Aleksander Karzanov,4,5,8,5,7,7,36,Silver medal
1965,Union of Soviet Socialist Republics,9954,Vasiliy Stoianovski,3,6,8,6,0,9,32,Silver medal
1965,Union of Soviet Socialist Republics,9951,Yuri Muraviev,2,6,8,2,1,0,19,
1965,Hungary,9852,László Lovász,4,6,8,6,7,9,40,"Gold medal, Special prize"
1965,Hungary,9853,József Pelikán,4,6,8,6,7,7,38,"Gold medal, Special prize"
1965,Hungary,9851,Endre Makai,4,6,8,4,7,9,38,Gold medal
1965,Hungary,9937,Lajos Pósa,4,6,2,6,7,9,34,Silver medal
1965,Hungary,9888,István Berkes,4,6,8,6,7,0,31,Silver medal
1965,Hungary,9933,Miklós Laczkovich,4,1,8,6,0,9,28,Bronze medal
1965,Hungary,9932,György Elekes,4,5,8,1,7,2,27,Bronze medal
1965,Hungary,11184,Sándor Szalay,1,0,0,3,3,1,8,
1965,Romania,9944,Liliana Bucur,4,6,8,6,6,4,34,Silver medal
1965,Romania,9942,Aleksandru Bădescu,2,6,8,6,7,3,32,"Silver medal, Special prize"
1965,Romania,9947,Dan Voiculescu,4,6,8,6,7,1,32,Silver medal
1965,Romania,9948,Iakov Weinstein,4,5,6,6,7,3,31,Silver medal
1965,Romania,9899,Octavian Bîscă,4,1,8,6,6,4,29,Bronze medal
1965,Romania,9945,Eugen Popa,3,3,5,5,7,1,24,Bronze medal
1965,Romania,9946,Ion Saba Ştefănescu,4,5,2,2,6,3,22,Bronze medal
1965,Romania,9901,Eleodor Popescu,2,3,2,2,7,2,18,
1965,Poland,9897,Krzysztof Nowiński,4,6,8,6,6,2,32,"Silver medal, Special prize"
1965,Poland,9940,Zenon Fortuna,3,6,7,6,7,0,29,Bronze medal
1965,Poland,9939,Michał Misiurewicz,4,1,8,6,7,3,29,Bronze medal
1965,Poland,9894,Tadeusz Figiel,3,3,8,6,6,0,26,Bronze medal
1965,Poland,9987,Tadeusz Iwaniec,4,2,1,2,7,3,19,
1965,Poland,11193,Andrzej Zarach,4,6,0,6,2,0,18,
1965,Poland,11194,Ewa Ligocka,4,1,0,6,5,0,16,
1965,Poland,9986,Henryk Iwaniec,2,0,1,6,0,0,9,
1965,German Democratic Republic,9886,Wolfgang Klamt,4,2,7,6,7,4,30,Silver medal
1965,German Democratic Republic,9885,Manfred Brandt,4,2,8,5,7,4,30,Silver medal
1965,German Democratic Republic,9927,Peter Enskonatus,4,1,8,6,7,3,29,Bronze medal
1965,German Democratic Republic,9929,Walter Liepe,2,4,5,6,7,4,28,Bronze medal
1965,German Democratic Republic,9930,Wilhelm Otto,3,3,8,2,4,2,22,Bronze medal
1965,German Democratic Republic,11181,Alfred Pfeiffer,1,1,4,3,2,3,14,
1965,German Democratic Republic,9887,Monika Titze,4,3,1,0,3,2,13,
1965,German Democratic Republic,11182,Marko Roczen,1,1,1,6,0,0,9,
1965,Czechoslovakia,9923,David Preiss,4,6,8,5,5,4,32,Silver medal
1965,Czechoslovakia,9884,Tamara Marcisová,4,0,8,6,7,4,29,Bronze medal
1965,Czechoslovakia,9925,Bohuslav Sivák,4,5,0,6,6,1,22,Bronze medal
1965,Czechoslovakia,9924,Miroslav Řezníček,4,1,8,6,1,0,20,Bronze medal
1965,Czechoslovakia,11172,Pavel Novotný,4,1,0,6,3,3,17,
1965,Czechoslovakia,11170,Jura Charvát,4,4,1,3,2,2,16,
1965,Czechoslovakia,11171,Milan Štědrý,4,0,0,1,7,0,12,
1965,Czechoslovakia,11169,Jan Brodský,0,0,4,4,2,1,11,
1965,Yugoslavia,9915,Velimir Bole,4,6,7,6,0,4,27,Bronze medal
1965,Yugoslavia,9957,Miroslav Ašić,4,2,5,6,1,4,22,Bronze medal
1965,Yugoslavia,9916,Boško Jovanović,4,4,0,6,2,3,19,
1965,Yugoslavia,9964,Šime Ungar,4,2,0,5,6,1,18,
1965,Yugoslavia,9963,Igor Pavlin,1,1,1,2,6,3,14,
1965,Yugoslavia,9960,Djordje Dugošija,3,3,1,2,1,3,13,
1965,Yugoslavia,9962,Enes Udovičić,4,0,1,2,2,3,12,
1965,Yugoslavia,9961,Djordje Vukomanović,2,2,0,4,0,4,12,
1965,Bulgaria,9921,Iordan Tabov,2,0,8,1,7,3,21,Bronze medal
1965,Bulgaria,11166,Peter Raschkov,3,1,8,4,0,0,16,
1965,Bulgaria,11164,Lytschesar Avramov,0,2,6,6,0,1,15,
1965,Bulgaria,11168,Radoslav Pavlov,3,1,2,3,0,2,11,
1965,Bulgaria,11165,Mitko Dimitroff,0,1,8,1,1,0,11,
1965,Bulgaria,9965,Petko Kazandzhiev,1,0,4,2,0,2,9,
1965,Bulgaria,11163,Lidia Vaštinska,1,1,0,4,1,0,7,
1965,Bulgaria,11162,Anko Nikolov,3,0,0,0,1,0,4,
1965,Mongolia,11185,Awgaanzeren Damdinsuren,2,0,0,6,2,1,11,Special prize
1965,Mongolia,11188,Bjambashaw Dordsh,1,1,1,2,4,2,11,
1965,Mongolia,11187,Baterdene Scharaw,1,1,2,2,0,4,10,
1965,Mongolia,11186,Bajasgalan Cembelzogt,1,2,0,4,1,1,9,
1965,Mongolia,11192,Zezgee Dondow,1,0,1,2,1,1,6,
1965,Mongolia,11189,Jargai Gansuch,1,2,0,2,0,1,6,
1965,Mongolia,11191,Suwda Bat,0,1,2,2,0,0,5,
1965,Mongolia,11190,Murat Tochtoin,1,1,0,2,0,1,5,
1965,Finland,11180,Timo Erkama,2,4,0,6,4,0,16,Special prize
1965,Finland,11178,Matti Lehtinen,3,0,0,2,5,2,12,
1965,Finland,11177,Martti Ojalainen,2,0,0,2,3,1,8,
1965,Finland,11174,Kai Brandstack,1,2,0,5,0,0,8,
1965,Finland,11179,Riitta Hämäläinen,2,0,0,2,2,0,6,
1965,Finland,11176,Kaisa Holma,0,0,0,4,1,0,5,
1965,Finland,11173,Eija Piililä,2,0,0,1,1,0,4,
1965,Finland,11175,Kaija-Riitta Laanti,0,0,0,2,1,0,3,
1966,Union of Soviet Socialist Republics,9998,Andrei Marchenko,6,7,7,5,7,8,40,Gold medal
1966,Union of Soviet Socialist Republics,9994,Yuri Bogdanski,6,7,7,5,7,8,40,Gold medal
1966,Union of Soviet Socialist Republics,9995,Sabir Husein-Zade,6,7,7,5,7,8,40,Gold medal
1966,Union of Soviet Socialist Republics,10001,Mihail Fokin,unknown,unknown,unknown,unknown,unknown,unknown,39,Gold medal
1966,Union of Soviet Socialist Republics,10000,Grigoriy Rosenblum,unknown,unknown,unknown,unknown,unknown,unknown,39,Gold medal
1966,Union of Soviet Socialist Republics,9999,Boris Matikainen,unknown,unknown,unknown,unknown,unknown,unknown,38,Silver medal
1966,Union of Soviet Socialist Republics,9996,Aleksander Zaimskih,unknown,unknown,unknown,unknown,unknown,unknown,33,Bronze medal
1966,Union of Soviet Socialist Republics,9997,Sergei Liber,unknown,unknown,unknown,unknown,unknown,unknown,24,
1966,Hungary,9852,László Lovász,6,7,7,5,7,8,40,"Gold medal, Special prize"
1966,Hungary,9853,József Pelikán,6,7,7,5,7,8,40,"Gold medal, Special prize"
1966,Hungary,9937,Lajos Pósa,6,7,7,5,7,8,40,Gold medal
1966,Hungary,9933,Miklós Laczkovich,unknown,unknown,unknown,unknown,unknown,unknown,36,Silver medal
1966,Hungary,9978,László Babai,unknown,unknown,unknown,unknown,unknown,unknown,34,"Silver medal, Special prize"
1966,Hungary,9983,László Surányi,unknown,unknown,unknown,unknown,unknown,unknown,32,Bronze medal
1966,Hungary,9888,István Berkes,unknown,unknown,unknown,unknown,unknown,unknown,30,
1966,Hungary,9932,György Elekes,unknown,unknown,unknown,unknown,unknown,unknown,29,
1966,German Democratic Republic,9929,Walter Liepe,6,7,7,5,7,8,40,Gold medal
1966,German Democratic Republic,9976,Josef Richardt,6,7,7,5,7,8,40,Gold medal
1966,German Democratic Republic,9927,Peter Enskonatus,6,7,7,5,7,8,40,Gold medal
1966,German Democratic Republic,9977,Stefan Heinrich,unknown,unknown,unknown,unknown,unknown,unknown,38,Silver medal
1966,German Democratic Republic,9973,Gert Siebert,unknown,unknown,unknown,unknown,unknown,unknown,35,Silver medal
1966,German Democratic Republic,9974,Reinhard Höppner,unknown,unknown,unknown,unknown,unknown,unknown,35,Silver medal
1966,German Democratic Republic,12799,Ludwig Staiger,unknown,unknown,unknown,unknown,unknown,unknown,26,
1966,German Democratic Republic,12798,Konrad Schmüdgen,unknown,unknown,unknown,unknown,unknown,unknown,26,
1966,Poland,9939,Michał Misiurewicz,6,7,7,5,7,8,40,"Gold medal, Special prize"
1966,Poland,9894,Tadeusz Figiel,unknown,unknown,unknown,unknown,unknown,unknown,38,"Silver medal, Special prize"
1966,Poland,9987,Tadeusz Iwaniec,unknown,unknown,unknown,unknown,unknown,unknown,36,Silver medal
1966,Poland,9940,Zenon Fortuna,unknown,unknown,unknown,unknown,unknown,unknown,36,Silver medal
1966,Poland,9986,Henryk Iwaniec,unknown,unknown,unknown,unknown,unknown,unknown,35,Silver medal
1966,Poland,9988,Edislaw Jacek Litwin,unknown,unknown,unknown,unknown,unknown,unknown,33,Bronze medal
1966,Poland,15919,Janusz Kaniewski,unknown,unknown,unknown,unknown,unknown,unknown,26,
1966,Poland,15920,Zygmunt Ratajczyk,unknown,unknown,unknown,unknown,unknown,unknown,25,
1966,Romania,9947,Dan Voiculescu,6,7,7,5,7,8,40,Gold medal
1966,Romania,9945,Eugen Popa,unknown,unknown,unknown,unknown,unknown,unknown,37,Silver medal
1966,Romania,9942,Aleksandru Bădescu,unknown,unknown,unknown,unknown,unknown,unknown,33,Bronze medal
1966,Romania,9993,Bogdan Lungulescu,unknown,unknown,unknown,unknown,unknown,unknown,33,Bronze medal
1966,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,30,
1966,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,29,
1966,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,29,
1966,Romania,,?,unknown,unknown,unknown,unknown,unknown,unknown,26,
1966,Bulgaria,9966,Georgi Gargov,3,7,4,5,7,8,34,Silver medal
1966,Bulgaria,9967,Ludmila Krasteva,6,4,6,5,4,8,33,Bronze medal
1966,Bulgaria,9968,Vladimir Mihailov,6,7,5,5,1,8,32,Bronze medal
1966,Bulgaria,9965,Petko Kazandzhiev,4,6,7,5,2,8,32,Bronze medal
1966,Bulgaria,16592,Radenko Radkov,6,6,0,5,5,7,29,
1966,Bulgaria,16593,Hristo Hristov,6,7,0,5,2,8,28,
1966,Bulgaria,16594,Pavel Simeonov,6,7,3,0,4,8,28,
1966,Bulgaria,16595,Dechko Matev,1,6,2,5,4,4,22,
1966,Yugoslavia,10009,Jovan Vukmirović,unknown,unknown,unknown,unknown,unknown,unknown,38,Silver medal
1966,Yugoslavia,10008,Aleksandar Torgašev,unknown,unknown,unknown,unknown,unknown,unknown,37,Silver medal
1966,Yugoslavia,10004,Jernej Polajnar,unknown,unknown,unknown,unknown,unknown,unknown,33,Bronze medal
1966,Yugoslavia,9960,Djordje Dugošija,unknown,unknown,unknown,unknown,unknown,unknown,30,
1966,Yugoslavia,10005,Tomo Pisanski,unknown,unknown,unknown,unknown,unknown,unknown,27,
1966,Yugoslavia,10007,Mihajlo Stefanović,unknown,unknown,unknown,unknown,unknown,unknown,27,
1966,Yugoslavia,10003,Slobodan Simić,unknown,unknown,unknown,unknown,unknown,unknown,16,
1966,Yugoslavia,10006,Mirko Primc,unknown,unknown,unknown,unknown,unknown,unknown,16,
1966,Czechoslovakia,9925,Bohuslav Sivák,6,7,5,5,7,8,38,Silver medal
1966,Czechoslovakia,9970,Peter Mederly,6,7,3,5,3,8,32,Bronze medal
1966,Czechoslovakia,9969,Petr Kůrka,0,7,4,5,7,8,31,Bronze medal
1966,Czechoslovakia,16201,Jiří Šmerk,6,7,2,4,2,8,29,
1966,Czechoslovakia,16202,Pavel Vejvoda,6,1,3,5,7,5,27,
1966,Czechoslovakia,16203,Jiří Rott,6,0,4,4,2,6,22,
1966,Czechoslovakia,16204,Miroslav Kosina,4,7,0,5,0,4,20,
1966,Czechoslovakia,16205,Petr Němec,6,0,1,4,1,4,16,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,18,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,15,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,14,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,12,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,9,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,8,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,7,
1966,Mongolia,,?,unknown,unknown,unknown,unknown,unknown,unknown,5,
1967,Union of Soviet Socialist Republics,10053,Aleksander Livshic,6,7,8,6,7,8,42,"Gold medal, Special prize"
1967,Union of Soviet Socialist Republics,10056,Viktor Turchaninov,unknown,unknown,unknown,unknown,unknown,unknown,39,Gold medal
1967,Union of Soviet Socialist Republics,10055,Andrei Suslin,unknown,unknown,unknown,unknown,unknown,unknown,38,Gold medal
1967,Union of Soviet Socialist Republics,10050,Mikhail Boshernican,unknown,unknown,unknown,unknown,unknown,unknown,37,Silver medal
1967,Union of Soviet Socialist Republics,10051,Yuri Zharinov,unknown,unknown,unknown,unknown,unknown,unknown,35,Silver medal
1967,Union of Soviet Socialist Republics,10052,Igor Krichever,unknown,unknown,unknown,unknown,unknown,unknown,32,Silver medal
1967,Union of Soviet Socialist Republics,10054,Sergei Sobolev,unknown,unknown,unknown,unknown,unknown,unknown,27,Bronze medal
1967,Union of Soviet Socialist Republics,10057,Vyacheslav Kharlamov,unknown,unknown,unknown,unknown,unknown,unknown,25,Bronze medal
1967,German Democratic Republic,10023,Christoph Bandt,6,7,8,6,7,8,42,Gold medal
1967,German Democratic Republic,9977,Stefan Heinrich,6,7,8,6,7,8,42,Gold medal
1967,German Democratic Republic,9974,Reinhard Höppner,unknown,unknown,unknown,unknown,unknown,unknown,39,Gold medal
1967,German Democratic Republic,9973,Gert Siebert,unknown,unknown,unknown,unknown,unknown,unknown,35,Silver medal
1967,German Democratic Republic,10029,Ulrich Zähle,unknown,unknown,unknown,unknown,unknown,unknown,33,Silver medal
1967,German Democratic Republic,10024,Wolfgang Burmeister,unknown,unknown,unknown,unknown,unknown,unknown,30,Silver medal
1967,German Democratic Republic,10025,Joachim Fritz,unknown,unknown,unknown,unknown,unknown,unknown,23,Bronze medal
1967,German Democratic Republic,12800,Werner Vogt,unknown,unknown,unknown,unknown,unknown,unknown,13,
1967,Hungary,9932,György Elekes,unknown,unknown,unknown,unknown,unknown,unknown,38,Gold medal
1967,Hungary,9983,László Surányi,unknown,unknown,unknown,unknown,unknown,unknown,38,Gold medal
1967,Hungary,9978,László Babai,unknown,unknown,unknown,unknown,unknown,unknown,34,Silver medal
1967,Hungary,10033,György Hofmann,unknown,unknown,unknown,unknown,unknown,unknown,33,Silver medal
1967,Hungary,10031,László Csirmaz,unknown,unknown,unknown,unknown,unknown,unknown,31,Silver medal
1967,Hungary,10037,András Szűcs,unknown,unknown,unknown,unknown,unknown,unknown,28,Bronze medal
1967,Hungary,10035,János Pintz,unknown,unknown,unknown,unknown,unknown,unknown,26,Bronze medal
1967,Hungary,10034,Zoltán Laborczi,unknown,unknown,unknown,unknown,unknown,unknown,23,Bronze medal
1967,United Kingdom,10021,Simon Phillips Norton,6,7,8,5,7,8,41,"Gold medal, Special prize"
1967,United Kingdom,10018,Malcolm John Williamson,5,7,3,6,7,8,36,Silver medal
1967,United Kingdom,10019,Patrick Phair,0,5,8,6,7,8,34,Silver medal
1967,United Kingdom,10017,Anthony Davies,2,5,6,5,4,6,28,Bronze medal
1967,United Kingdom,10020,Michael Cullen,3,5,3,6,3,8,28,Bronze medal
1967,United Kingdom,10016,George Cameron Smith,5,5,0,3,5,6,24,Bronze medal
